p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
9.478948229361466e-11	0.6093639025266038	0.81	0.506	1.8904814348638507e-6	4	MRPS33
2.7774031082483742e-11	0.6093427846338191	0.56	0.27	5.539252759090558e-7	4	STEAP1
4.3328730616556215e-12	0.6092976037344482	0.487	0.177	8.641482034165972e-8	5	MYL9
5.1646733892114994e-11	0.6087944862884354	0.897	0.635	1.0300424607443414e-6	4	PSMB2
6.337066694938683e-13	0.6087296969957949	0.75	0.411	1.263864581638571e-8	4	CKLF
5.255281186767538e-22	0.608346866887771	0.896	0.639	1.0481132798889178e-17	1	BCAP31
0.006609229222580369	0.6079219408086783	0.5	0.277	1	7	FNDC3B
7.039422392890273e-25	0.6077934174561475	0.773	0.33	1.403942402038036e-20	3	POLD2
2.481646440141395e-14	0.60779220834283	0.462	0.14	4.949395660217998e-10	5	YIPF2
1.3582515736560243e-19	0.6073954686128514	0.651	0.41	2.7088969384995748e-15	1	GRHPR
7.388791768922027e-13	0.6073277940914221	0.586	0.279	1.4736206303938091e-8	4	DKC1
2.363072052659844e-18	0.6073038695535105	0.824	0.449	4.7129109018247924e-14	3	FDPS
1.5541053865726656e-11	0.6071725724405654	0.897	0.464	3.0995077829805243e-7	5	RAD23A
3.766335942360149e-25	0.6069253540220483	0.111	0	7.51158040344308e-21	7	P2RY10
0.0030697144554768497	0.6068480017731801	0.188	0.124	1	2	AKAP13
1.6588361338632434e-4	0.6068098986325992	0.629	0.758	1	2	CD44
1.1573202235134912e-20	0.6067008195134771	0.962	0.649	2.308159453775307e-16	1	MGST3
4.372616909488201e-20	0.6065955208035161	0.818	0.431	8.720747164283269e-16	3	POLR2E
6.069781909744484e-16	0.6064655507938272	0.459	0.246	1.2105573040794398e-11	1	RDX
3.8841562607389833e-35	0.6064353995176048	0.272	0.017	7.746561246417828e-31	1	TNS4
6.118978263766239e-20	0.6061821168047565	0.903	0.814	1.2203690249255388e-15	3	SUB1
8.271401442264792e-15	0.6059753367432776	0.886	0.649	1.64964830364529e-10	3	NHP2
0.008100030670396349	0.6059187072313943	0.681	0.776	1	6	ANXA5
0.0064308896304726805	0.6058353132704858	0.125	0.052	1	6	GMIP
6.814083629745399e-12	0.6057919506113602	0.569	0.267	1.3590008391164224e-7	4	ANP32E
1.272090797197892e-44	0.605295967958115	0.455	0.058	2.537057885931476e-40	3	HMMR
2.179330260456821e-9	0.6049747257749083	0.859	0.498	4.3464562714550835e-5	5	C9orf16
9.404570210046338e-14	0.6049010743965033	0.321	0.074	1.8756474826916418e-9	5	WFDC2
1.2941361409764554e-11	0.6047326851704655	0.782	0.395	2.5810251195634426e-7	5	RPS10
7.985583904169387e-14	0.604550961568929	0.457	0.175	1.5926448538475426e-9	4	CT83
4.881694371192975e-4	0.6041614610140777	0.222	0.095	1	6	LILRB3
1.26076236048841e-9	0.6041102996409582	0.552	0.294	2.514464451758085e-5	4	ASF1A
2.3138768913286615e-18	0.6040089244900901	0.457	0.142	4.6147960720658824e-14	4	DHFR
3.2145991565139913e-13	0.6036626732396442	0.612	0.294	6.411196557751504e-9	4	KIF22
7.893769750935743e-21	0.6036041385220783	0.42	0.167	1.5743334391266244e-16	1	ALCAM
1.1958064179618124e-13	0.6035996800237459	0.457	0.18	2.384916319983039e-9	4	MCM3
2.1294461669119518e-11	0.6034129547607557	0.769	0.379	4.2469674352891964e-7	5	POLD2
0.002382917908710227	0.6032198261645325	0.181	0.082	1	6	PRKCD
6.355460419695494e-31	0.6031753926646815	0.653	0.193	1.2675330261040693e-26	3	PGP
9.032319802032225e-15	0.603055643636556	1	0.907	1.8014058613173068e-10	5	RPL7A
2.0543380573368294e-4	0.6029607065278954	0.113	0.046	1	2	STEAP4
2.3720515012971206e-20	0.6028652543397247	0.744	0.335	4.730819514186977e-16	3	POLR3K
7.600464815475264e-6	0.6021594510682426	0.145	0.055	0.15158367027983866	2	RASSF5
1.2191210624635582e-8	0.6021532785542572	0.113	0.023	2.4314150469773203e-4	2	CD300C
7.45617995236049e-4	0.6020243322996206	0.156	0.084	1	2	ATP2B1-AS1
2.016322007989619e-12	0.6018918842581684	0.718	0.328	4.0213526127344965e-8	5	CALD1
2.027849748572184e-16	0.6016224306988425	0.864	0.627	4.044343538552364e-12	3	PSMA1
2.0063571643060361e-16	0.6013212840220552	0.397	0.12	4.001478728491959e-12	4	SKA3
6.319215201642849e-16	0.6012725957254821	0.349	0.147	1.2603042798156498e-11	1	EDN1
6.098645978073943e-24	0.601201632789014	0.417	0.136	1.216313953867067e-19	1	ERCC1
0.008373378771303897	0.601126943826588	0.167	0.042	1	7	BAK1
1.7654341000286717e-49	0.6010767736981812	0.591	0.093	3.520981769097183e-45	3	MND1
8.053546294704263e-17	0.6010499384187474	0.577	0.188	1.6061992730158182e-12	5	FAM229B
0.0074268922192872065	0.6009539863033018	0.139	0.061	1	6	SIRPB1
8.890441908944151e-10	0.6009344838670504	0.222	0.017	1.7731097343198216e-5	7	CLEC2D
5.0568652360622216e-24	0.6008794547501605	0.75	0.285	1.0085412026802495e-19	3	ARPC5L
1.635463891518925e-26	0.6008217741366685	0.773	0.3	3.261769185245344e-22	3	HACD1
7.574793823970139e-19	0.6008015290019193	0.991	0.956	1.5107168802526043e-14	4	FAU
3.222647881522977e-9	0.6004528523976371	0.129	0.028	6.427248934909426e-5	2	BTK
5.011813396913773e-22	0.6003852335672617	0.586	0.311	9.995560638804827e-18	1	ERLEC1
2.9998387663865607e-11	0.6003337319196075	0.466	0.211	5.982878435681357e-7	4	ACD
1.514440234749663e-9	0.6001753026190193	0.962	0.618	3.020399604184728e-5	5	SNU13
6.484924456286753e-9	0.6001231742373897	0.655	0.385	1.29335333356183e-4	4	ACOT13
3.43575600048718e-9	0.599972978622499	0.936	0.562	6.852271767371632e-5	5	CAV1
0.0023939458421892382	0.599793908972875	0.278	0.088	1	7	MANEA
3.159635550609305e-9	0.5997896948327424	0.621	0.351	6.301577142135197e-5	4	NDUFAF4
9.830311807627096e-4	0.5997767674978942	0.167	0.094	1	2	PTPN18
7.869892109217646e-10	0.5994751343485527	0.987	0.692	1.5695712822623673e-5	5	FAM96B
3.673591499227211e-8	0.599141906363965	0.102	0.02	7.326610886058749e-4	2	FYN
1.0902272940289292e-48	0.5991208370067598	0.523	0.072	2.1743493152112965e-44	3	NDC80
8.478415002753532e-6	0.598934812875558	0.111	0.022	0.16909350881491644	6	CCSAP
1.2221094702304563e-8	0.5987313497371147	0.741	0.456	2.437375127427622e-4	4	HMGN1
4.8662059497668854e-17	0.5984554223884937	0.515	0.296	9.705161146215076e-13	1	BNIP3
1.743096890707178e-11	0.5980366939176802	0.629	0.332	3.4764324388263953e-7	4	MRPS22
3.597915426284946e-18	0.5978223932185219	0.456	0.231	7.175682526182696e-14	1	ALDH3A2
2.1602651776539134e-18	0.5978094867545027	0.875	0.59	4.308432870312965e-14	3	NDUFB7
2.255136827153088e-11	0.5977988463713491	0.914	0.644	4.4976448880741187e-7	4	SF3B5
4.1314659864192866e-12	0.5977907037982861	0.793	0.493	8.239795763314625e-8	4	VKORC1
1.7247126953618105e-14	0.5976554363859181	1	0.991	3.439766999629595e-10	6	PFN1
1.817379571664515e-41	0.5970694062271505	0.432	0.057	3.624581817727709e-37	3	HIST1H1A
1.3751507234338086e-17	0.5970316395220068	0.852	0.522	2.742600602816388e-13	3	ATP5F1D
9.86118235662952e-8	0.5970211735178714	0.124	0.033	0.0019667142092061915	2	FGD3
1.3639980329300566e-10	0.5968012716807483	0.578	0.305	2.720357676875705e-6	4	MRPS30
2.6671788114087273e-10	0.5967112691081962	0.931	0.687	5.319421421473566e-6	4	FAM96B
6.359431189148263e-17	0.5964017251721375	0.336	0.086	1.2683249563637297e-12	4	DENND2A
1.8491982233397183e-10	0.5962789542101645	0.897	0.68	3.6880409366287343e-6	4	UQCR11
0.002835528234261878	0.5960057553046283	0.167	0.073	1	6	NKG7
0.002215442930349399	0.5954409873402633	0.113	0.056	1	2	FOXN3
0.002878186846142372	0.5951434453374367	0.167	0.073	1	6	EAF2
3.2029400695368685e-11	0.59465706233016	0.731	0.366	6.387943674684331e-7	5	ACAT1
2.1634596389501082e-51	0.5945862138440695	0.534	0.069	4.314803903922096e-47	3	NCAPG
2.305773779412892e-18	0.5945741050592972	0.305	0.099	4.598635225661072e-14	1	TM4SF18
6.833568803615032e-13	0.5945603891006173	0.603	0.266	1.362886962192982e-8	4	PTGES2
3.065972596255096e-44	0.5943565545269448	0.557	0.092	6.114775745971163e-40	3	ZNF880
2.33716429187881e-22	0.5943022142352093	0.722	0.313	4.6612404637230986e-18	3	MRPL9
2.1085024612631606e-11	0.5941911451694396	0.724	0.389	4.2051973087432476e-7	4	PAICS
7.43649241696485e-8	0.5939771253158217	0.741	0.497	0.0014831340476394697	4	HIKESHI
5.557629772396382e-28	0.5935598043610679	0.988	0.805	1.1084136818067345e-23	1	OST4
4.7328668509764586e-17	0.5932523063911375	0.111	0.001	9.439229647587449e-13	7	IGHV3-23
1.7571822071427323e-9	0.5932317522442316	0.94	0.645	3.5045241939254655e-5	4	JPT1
3.7947040161077676e-21	0.5930767111086421	0.929	0.693	7.568157689725331e-17	1	SUMO2
7.924132360457249e-32	0.5930154029536516	0.597	0.152	1.5803889579695937e-27	3	ODC1
2.8095407656809814e-12	0.592993757643332	0.603	0.247	5.603348103074149e-8	5	EFEMP1
0.003736960141199001	0.5929011822326284	0.639	0.745	1	6	HIGD2A
1.2179381147012577e-6	0.592618701902206	0.118	0.034	0.024290557759601886	2	LILRA1
9.74861785128773e-10	0.5926135577691791	0.681	0.425	1.944264344260825e-5	4	NIFK
8.043888897486182e-12	0.5925918989904151	0.595	0.293	1.604273201714644e-7	4	PSMG3
7.682088716919156e-8	0.5924351023255063	0.974	0.692	0.0015321157737023564	5	SELENOW
4.541372954027606e-6	0.5923719277184722	0.118	0.038	0.09057314219512658	2	RNF144B
0.005507974029340326	0.5922864803212068	0.139	0.06	1	6	GABPB1-IT1
1.273954401412122e-21	0.5922127802102285	0.438	0.167	2.5407746581763362e-17	1	SDCCAG8
9.09438036354211e-18	0.592070532135506	0.858	0.526	1.8137832197048385e-13	3	FIS1
6.751946017487908e-6	0.5919367907389245	0.108	0.033	0.13466081137277883	2	RASGRP4
1.1903600125039144e-10	0.5919109105980955	0.879	0.582	2.374054008937807e-6	4	EIF6
0.0021854070775032845	0.5918304045839924	0.575	0.722	1	2	FXYD5
2.0741559963809704e-10	0.591817580069413	0.621	0.316	4.136696719182207e-6	4	ASNA1
2.1868759274292246e-30	0.5915297152243321	0.642	0.184	4.361505349664846e-26	3	CALB2
3.1096294633386575e-9	0.5913722377303274	0.91	0.572	6.201845001682619e-5	5	MORF4L2
5.154433286762096e-20	0.5911138594667114	0.83	0.441	1.0280001747118324e-15	3	MRPL17
2.1680267110720994e-10	0.5910703241404044	0.698	0.396	4.323912472562195e-6	4	ACTR10
1.1210946141458737e-24	0.5910238242291292	0.727	0.282	2.2359110984525305e-20	3	ADK
0.0011779424019614827	0.5909891834186471	0.602	0.742	1	2	EEF2
9.408324662877406e-12	0.5908066081775738	0.905	0.71	1.87639627076427e-7	4	SRP9
2.4913211886938473e-7	0.5906196673287535	0.124	0.034	0.004968690978731009	2	CNTRL
1.002929495780791e-4	0.59045197410781	0.118	0.048	1	2	ZNF467
3.160059735485872e-18	0.5899617054250772	0.841	0.501	6.302423136453023e-14	3	MRPL32
3.0808645213985265e-7	0.5898815200738855	0.102	0.024	0.0061444762014772215	2	FRMD4B
1.705087906654961e-48	0.5896433235973608	0.545	0.078	3.4006273210326544e-44	3	FBXO5
4.154557092065545e-11	0.5895604130093799	0.362	0.138	8.285848664415523e-7	4	ZNF433-AS1
9.002108328339325e-15	0.5893225513229896	0.474	0.142	1.795380485003995e-10	5	PDP1
1.7108788823742616e-10	0.5892699666278576	0.819	0.484	3.4121768430072274e-6	4	SIVA1
3.5731744354050067e-4	0.5892309849500927	0.806	0.853	1	6	PSME1
3.5287613636836385e-22	0.5891618366703713	0.325	0.093	7.037761663730648e-18	1	LPP
4.409920637274691e-18	0.5890647801461357	0.824	0.48	8.795145718980644e-14	3	TIMM13
6.022957719162608e-4	0.5889953300581716	0.118	0.054	1	2	RCBTB2
4.685305615219948e-26	0.5889136022705933	0.317	0.071	9.344373518994663e-22	1	ARL4D
3.311633373322442e-11	0.588898415092397	0.859	0.461	6.604721599754278e-7	5	ADI1
4.34213227493679e-14	0.5886835620599725	0.167	0.005	8.659948609133934e-10	7	C10orf128
5.4879893356168505e-14	0.5885571733090824	0.534	0.22	1.0945245930954247e-9	4	TEX30
1.5728477272760213e-14	0.5885343949487498	0.915	0.78	3.136887507279297e-10	3	HSP90AA1
4.044471439233299e-25	0.5884313535041633	0.733	0.283	8.066293838406891e-21	3	SMIM4
1.0415902898687582e-4	0.588400179764104	0.108	0.04	1	2	SEMA4D
5.14219558518853e-5	0.5883692252729502	0.5	0.34	1	4	CALD1
0.00411387378002706	0.5881542680914564	0.25	0.137	1	6	HLA-DMB
3.766335942360149e-25	0.588059128841973	0.111	0	7.51158040344308e-21	7	OSTN-AS1
1.113743375872975e-17	0.5878504814325436	0.773	0.406	2.2212497888410612e-13	3	LSM2
1.3936657672785123e-14	0.5878462768914374	0.296	0.081	2.779527006260265e-10	2	MS4A7
4.2150902244175195e-18	0.5878411225957889	0.79	0.441	8.406575943578301e-14	3	UFD1
3.324294167612475e-12	0.5876202771333925	0.905	0.656	6.62997228788632e-8	4	EIF3M
4.062078090420817e-10	0.5876005046767576	0.871	0.635	8.101408543535278e-6	4	EIF3I
2.0050254664788886e-14	0.5873288153154157	0.795	0.33	3.998822790345495e-10	5	MRPS22
3.548027053576427e-46	0.5870249407956332	0.568	0.094	7.076185155652826e-42	3	DHFR
9.491021365695308e-11	0.5869774249101332	0.931	0.66	1.8928893011742723e-6	4	JTB
7.1006980641245136e-12	0.5867572223918559	0.628	0.26	1.416163221908993e-7	5	FAIM
1.2273904139371237e-10	0.5867282084323047	0.664	0.334	2.4479074415561996e-6	4	DMKN
0.0036623642933341317	0.5863620505947433	0.102	0.05	1	2	RBM33
9.568206089510248e-19	0.5863324313267024	0.898	0.663	1.908283022491924e-14	3	UQCR11
3.4993016382415364e-8	0.5862536527858676	0.474	0.206	6.979007187308921e-4	5	CXCL2
2.2052824814994074e-7	0.5861025555917776	0.705	0.407	0.004398215381102418	5	CARHSP1
1.7615410103871299e-12	0.5860241542541236	0.862	0.52	3.513217391116092e-8	4	DEK
1.4419893770518653e-9	0.5858447659527053	0.759	0.465	2.87590361359224e-5	4	POLR2E
1.5894683469295453e-16	0.5857537278109587	0.526	0.207	3.1700356711162853e-12	4	LCN2
2.9986062134575987e-33	0.5856975204531718	0.24	0.011	5.980420232119835e-29	1	GIP
7.628458690259716e-29	0.5856244384667048	0.257	0.029	1.5214198011853979e-24	1	PCED1B
3.5410788707153875e-17	0.5855021225915026	0.379	0.106	7.062327699754769e-13	4	MYBL2
2.0163162633912105e-4	0.5851829586461147	0.275	0.201	1	1	SERPINE1
3.580299930957157e-7	0.5849709117225341	0.595	0.391	0.007140550182300954	4	AP1S1
1.2020600953187065e-32	0.5849104736381363	0.614	0.163	2.3973886541036282e-28	3	TOMM40
9.433981286425817e-12	0.5848312391430077	0.871	0.646	1.8815132277647648e-7	4	EIF2S2
7.578694239484464e-20	0.584629453840241	0.909	0.807	1.5114947791227815e-15	3	NDUFB2
1.5640459776361624e-13	0.5843493893487375	0.371	0.123	3.119333297797562e-9	4	NCAPG
0.00280253988996669	0.5842258494141954	0.889	0.778	1	7	SRGN
6.279374419768673e-47	0.5838816674460775	0.517	0.073	1.2523584342786641e-42	3	SKA3
4.262897278375579e-10	0.5838425597215162	0.612	0.313	8.501922331992254e-6	4	CLPP
8.610497626990568e-10	0.5838243042190494	0.974	0.628	1.717277646726999e-5	5	LSM3
1.4080728151988744e-10	0.5835373421775178	0.526	0.258	2.808260422632635e-6	4	EEF1AKMT4
0.008580326987409856	0.583284616230904	0.944	0.851	1	7	RPL36AL
2.1161002986428333e-11	0.5829813721953228	1	0.804	4.2203504356132667e-07	5	RPL10A
0.006571887834763316	0.5828477686304685	0.113	0.061	1	2	PRKACA
8.933590803489208e-24	0.582829253161322	0.169	0.006	1.7817153498478875e-19	1	TM4SF20
8.958462245664944e-13	0.5823414772539984	0.647	0.315	1.7866757102754165e-8	4	UCHL3
1.1766331986883763e-10	0.5822794870699282	0.871	0.569	2.3466772514640975e-6	4	CALR
2.376768586380395e-10	0.582196612515659	0.776	0.487	4.74022726867706e-6	4	NUDCD2
4.207879249969939e-9	0.5819339189526909	0.267	0.088	8.392194376140048e-5	4	CSF2
0.00204058803494419	0.5818122979598959	0.108	0.051	1	2	RC3H1
5.346805820824656e-5	0.5815803516210947	0.917	0.939	1	6	NACA
4.2114487911575776e-4	0.5815791728490574	0.556	0.19	1	7	HCST
8.673871283708075e-11	0.5815461903208704	0.385	0.121	1.7299168888227384e-6	5	MB
2.5570900285260502e-26	0.5815436515310173	0.396	0.113	5.099860352892355e-22	1	GRAMD1A
2.3707212518667227e-9	0.5815402107486143	0.372	0.132	4.7281664647229916e-5	5	GFPT2
8.412084697149574e-4	0.5813071121191972	0.118	0.055	1	2	PARP8
4.608758132606874e-16	0.5812680308265974	0.869	0.662	9.19170721967115e-12	3	PRDX4
5.151674491771093e-21	0.5812568688273803	0.773	0.371	1.0274499606388267e-16	3	MRPL16
2.025071278314683e-32	0.5809959827351734	0.278	0.028	4.0388021574708043e-28	1	BICC1
1.8971100368508484e-10	0.5808000988627122	1	0.779	3.783596257495332e-6	5	ERH
2.1806805326088537e-9	0.5805578939960307	0.44	0.209	4.3491492542350975e-5	4	ACOT7
2.0447505174899214e-15	0.5804489024038513	0.835	0.545	4.078050432081899e-11	3	NDUFA11
9.6676021772603e-7	0.580314093334233	0.129	0.039	0.019281065782327942	2	GNG2
1.2730549000665607e-24	0.5800445064149019	0.773	0.327	2.5389806926927486e-20	3	EIF1AX
1.950357038816372e-5	0.5800305584106006	0.113	0.039	0.3889792078215372	2	SMARCD3
0.003056973473168552	0.5799866204382652	0.111	0.039	1	6	UNC13D
5.0808339025359e-21	0.5798447690596285	0.812	0.377	1.01332151352176e-16	3	SDHAF3
1.564650842702713e-20	0.5792765658652688	0.83	0.392	3.120539640686291e-16	3	OAT
2.3472013094907206e-19	0.5791373498224703	0.825	0.556	4.6812582916482935e-15	1	CCT2
2.9531958350602565e-16	0.5790542438978354	0.903	0.676	5.889853773444176e-12	3	IFITM3
6.168950040116283e-14	0.5789687642646859	0.821	0.364	1.2303353960007915e-9	5	CASP4
2.9528886215035086e-27	0.5788426762011895	0.71	0.245	5.889241066726598e-23	3	PSMG3
4.011052109449919e-6	0.5781073488818507	0.737	0.772	0.07999642327086919	2	BTG1
5.0794760271498824e-8	0.5780314063134814	0.526	0.312	0.0010130506988547726	4	TWISTNB
0.001461496707201995	0.5776862416323745	0.575	0.718	1	2	PCBP2
2.2418454796742475e-17	0.5773887161672455	0.938	0.877	4.4711366246623195e-13	3	RPS5
3.2314438553734584e-7	0.5773011554057383	0.108	0.026	0.006444791625156826	2	CR1
6.939934958584633e-10	0.5769730837381368	0.879	0.562	1.3841006281401192e-5	4	GUK1
2.540819992489991e-20	0.576849411933763	0.812	0.389	5.067411393022037e-16	3	DAP3
2.412910123869017e-16	0.576761648181253	0.875	0.657	4.812307951044367e-12	3	CBX3
9.438456739205366e-18	0.5762727752509271	0.869	0.504	1.8824058120671183e-13	3	SNRPF
3.181469042249784e-5	0.5762652040103113	0.113	0.04	0.6345121857862969	2	SGK3
2.6270554083300626e-11	0.5759204221079113	0.931	0.735	5.239399306373477e-7	4	PSMB6
1.0094814394853978e-11	0.5758711470467925	0.871	0.562	2.0133097829096775e-7	4	MYDGF
3.532782772548291e-4	0.5757609476031439	0.167	0.027	1	7	RWDD4P2
4.343828208589923e-21	0.5755611043612572	0.807	0.401	8.663330979211742e-17	3	KDELR2
2.136766955146029e-31	0.5753899864528211	0.585	0.151	4.261568015343241e-27	3	DNAJC9
2.4797018210238526e-45	0.5753223163759673	0.562	0.094	4.945517311849972e-41	3	ZNF85
6.746121079518916e-9	0.5750779894845288	0.846	0.476	1.3454463880992526e-4	5	DNPH1
5.703955039555418e-9	0.5749889914557861	0.118	0.024	1.1375967930889325e-4	2	CD4
3.62881923341353e-13	0.5749082994105235	0.56	0.235	7.237317079119944e-9	4	SERPINH1
1.643232897772484e-15	0.5747872244088559	0.636	0.41	3.277263691317442e-11	1	LAPTM4B
3.282699887875338e-39	0.5747820345857633	0.263	0.006	6.547016656378574e-35	1	SLC16A4
1.1505753162329214e-11	0.5747127464514394	0.362	0.132	2.2947074106949386e-7	4	WDR5
2.507246519164217e-33	0.5744832935370648	0.234	0.008	5.000452457821114e-29	1	NRCAM
4.099493436688625e-15	0.57442645697777	0.869	0.541	8.176029710131794e-11	3	TMEM14C
6.243316245855765e-4	0.5742157471174443	0.139	0.046	1	6	FAM105A
1.2291893100588862e-8	0.5735353824523819	0.333	0.042	2.451495159981443e-4	7	SAMD9L
5.0419814005982125e-21	0.5733001188557303	0.943	0.929	1.0055727705353075e-16	3	RPS26
5.803350402189516e-20	0.5730074164417618	0.553	0.316	1.157420204212677e-15	1	GDI1
1.8567804777689386e-12	0.5729651386289347	0.543	0.234	3.703162984862371e-8	4	RPA2
7.099436774787179e-22	0.5729198395596397	0.58	0.196	1.415911670363555e-17	3	SPARC
1.3796396446247097e-39	0.5727408702541834	0.997	0.878	2.751553307239521e-35	1	MT-ND3
7.233580452931058e-6	0.5727143597573705	0.118	0.039	0.14426652855325703	2	ARHGAP4
5.396181547589767e-32	0.5725203718775917	0.551	0.127	1.076214447851303e-27	3	TACSTD2
3.902197223989383e-15	0.5724181869399021	0.983	0.874	7.782542143524426e-11	4	ATP5MPL
1.7844639711999786e-12	0.5723908258160719	0.966	0.748	3.558934944161238e-8	4	RAN
1.6561948467093106e-14	0.5723519620056043	1	0.958	3.303115002277049e-10	5	RPS23
1.140800231187707e-16	0.5723159666416362	0.666	0.449	2.275211981080763e-12	1	MRPS16
1.2990643994785775e-6	0.5721746818559754	0.102	0.026	0.02590854038320075	2	MARC1
9.12325733653693e-12	0.5717092295550497	0.423	0.145	1.8195424431989253e-7	5	SDC4
1.402489826240207e-54	0.5716503630652641	1	0.992	2.7971257094534693e-50	1	MT-RNR2
7.885867064089366e-15	0.571497647894218	0.422	0.147	1.5727573272619832e-10	4	FEN1
1.9108611335502137e-9	0.5711685776784308	0.483	0.244	3.8110214447525465e-5	4	TMA16
6.922181629977969e-22	0.5710755938623571	0.665	0.25	1.380559904282806e-17	3	ASF1A
6.493611153989034e-16	0.5710606612592009	0.983	0.946	1.2950858085515729e-11	4	HNRNPA2B1
7.766474205891229e-15	0.5709938752594925	0.858	0.585	1.5489456156229467e-10	3	ARF4
1.0016638078256334e-9	0.5709767034857713	0.733	0.448	1.9977182983274432e-5	4	MINOS1
9.803274692677164e-20	0.5707663087493411	0.462	0.203	1.9551651047075336e-15	1	DDIT4
1.9503667415841862e-4	0.5704236969662851	0.124	0.053	1	2	EHBP1L1
5.136467974486978e-45	0.5696298780974611	0.545	0.088	1.024417172831683e-40	3	ORC6
6.119498467518711e-8	0.5691223357663103	0.125	0.019	0.0012204727743619318	6	SIDT2
1.934549939803475e-17	0.568763625437513	1	0.929	3.8582663999440505e-13	4	UBB
1.2558064139061694e-10	0.5687558165651456	0.793	0.462	2.5045803118944642e-6	4	NDUFAF3
6.40337063055963e-9	0.5687349073242007	0.724	0.431	1.2770882385588128e-4	4	UBE2L3
2.122530399173232e-15	0.5686988924901677	0.858	0.624	4.2331746281110944e-11	3	PSMB2
